1F34	1805.8	-3562.39	30.5	14	13612.3	9044.0	10	1F34	-346.794	1F34	-7.24	17.14	-15.57	-1.89	32	10.4255	1F34	-9.54483552	181.626384
1F6M	1027.9	-2155.28	19.5	8	15591.3	5553.5	5.568636236	1F6M	-177.030	1F6M	-9.84	9.95	-18.68	-6.19	27	8.71659	1F6M	-6.3438387	100.483718
1FC2	881.244	-1282.31	9.5	6	3402.8	12502.6	7.647817482	1FC2	-135.454	1FC2	-20.03	19.08	-33.33	-11.43	12	3.75225	1FC2	-1.35728934	72.0859755
1FFW	766.246	-1074.34	3.5	8	6868.6	4043.0	5.869666232	1FFW	-123.567	1FFW	-4.84	7.57	-10.13	-2.47	14	4.47226	1FFW	1.41233043	50.7069818
1FLE	1310.61	-1680.29	21.5	12	10753.7	3577.0	9	1FLE	-225.588	1FLE	4.71	11.77	3.56	6.68	25	8.01899	1FLE	-11.9997726	74.4272436
1FQJ	1056.04	-2473.12	13	13	15202.6	8011.9	7.173925197	1FQJ	-195.218	1FQJ	-17.18	9.42	-29.17	-12.31	21	6.98991	1FQJ	15.4757024	135.337698
1FSK	1281.96	-2385.73	15	12	19930.9	8567.9	9.619788758	1FSK	-215.005	1FSK	-18.48	9.35	-31.47	-13.53	36	11.624	1FSK	2.37887493	143.081986
1GCQ	1032.56	-1272.27	18	14	3976.5	4321.6	4.769551079	1GCQ	-166.411	1GCQ	-3.37	7.91	-8.58	-1.35	28	8.61432	1GCQ	-3.49176869	51.9416381
1GL1	1177.4	-1576.4	17	11	10741.8	2742.5	9.698970004	1GL1	-206.361	1GL1	5.28	9.48	4.91	6.56	19	6.05379	1GL1	-8.51220229	69.0929165
1GLA	713.102	-1595.28	4	5	18600.4	8443.2	4.958607315	1GLA	-114.668	1GLA	-20.43	9.60	-33.10	-14.64	10	3.11903	1GLA	29.4575972	85.9029795
1GPW	1183.48	-2898.97	14.5	9	11708.8	9235.6	8.301029996	1GPW	-231.852	1GPW	-27.20	8.34	-44.36	-21.08	17	5.49774	1GPW	9.6720918	147.547238
1GRN	1319.25	-2576.57	21.5	13	10322.4	10088.0	6.621602099	1GRN	-229.049	1GRN	-23.91	15.66	-39.86	-16.04	21	6.84803	1GRN	8.31668448	163.898683
1GXD	1512.95	-2512.65	22	14	30909.6	12392.9	8.283996656	1GXD	-214.836	1GXD	-10.21	26.29	-20.24	-1.39	59	19.5859	1GXD	0.770986428	119.056883
1H1V	1153.15	-2893.27	15	12	17099.9	16197.2	7.602059991	1H1V	-193.580	1H1V	-51.64	-0.18	-80.03	-43.95	25	8.23003	1H1V	2.13392562	164.495024
1H9D	1328.51	-2430.61	19	11	7496.3	7535.0	7.346787486	1H9D	-254.561	1H9D	-13.29	8.29	-24.45	-9.82	26	8.378	1H9D	-3.70622731	126.823758
1HCF	1314.42	-2377.35	17	6	13812.5	6010.0	9.585026652	1HCF	-229.155	1HCF	-4.37	12.75	-10.11	-0.58	17	5.35074	1HCF	1.08785219	124.563436
1HE8	734.06	-1959.04	9	9	34213.2	7986.0	5.494850022	1HE8	-118.286	1HE8	-23.72	3.91	-38.23	-19.35	16	5.15772	1HE8	3.16152808	105.335692
1HIA	1241.75	-1989.57	24	14	10317.0	3663.9	7.886056648	1HIA	-250.811	1HIA	4.52	10.60	3.15	6.09	31	9.79271	1HIA	-6.94739363	95.151255
1I2M	1339.47	-3471.55	20	24	9222.9	15612.8	11.60205999	1I2M	-267.588	1I2M	-54.47	2.59	-85.39	-45.76	43	14.1037	1I2M	19.3262516	260.921913
1I4D	1078.66	-2371.63	7	5	20777.0	9083.4	5.522878745	1I4D	-157.956	1I4D	-22.27	12.02	-35.91	-15.38	18	5.68146	1I4D	-2.91775576	110.978646
1IB1	1267.46	-3484.55	27.5	15	22214.4	9210.1	7.698970004	1IB1	-241.660	1IB1	-21.24	9.59	-35.39	-15.68	21	6.8164	1IB1	13.6439975	195.91068
1IBR	1692.13	-4346.18	23.5	13	8699.2	22704.5	9	1IBR	-255.673	1IBR	-74.80	2.22	-115.10	-62.56	34	11.0982	1IBR	17.0858763	256.472357
1IJK	844.288	-1947.62	24.5	10	12422.2	9253.7	7.638272164	1IJK	-132.119	1IJK	-15.59	30.61	-26.88	-3.95	20	6.57252	1IJK	8.98160785	108.132699
1IQD	1366.14	-2241.34	21.5	15	18719.6	7902.1	10.85387196	1IQD	-250.170	1IQD	-7.26	24.51	-14.37	0.96	27	8.95098	1IQD	-2.33204083	132.589753
1J2J	919.746	-1158.89	10	3	8412.1	3761.7	5.958607315	1J2J	-139.277	1J2J	-1.04	3.76	-5.23	-0.84	6	1.95379	1J2J	-4.85760362	38.0033809
1JIW	1399.8	-2504.93	19.5	17	18941.0	5989.2	11.39794001	1JIW	-237.068	1JIW	-5.83	11.13	-12.75	-2.48	31	10.2303	1JIW	4.1889714	144.208444
1JMO	2423.01	-3963.74	40	28	22204.7	14172.6	6.93930216	1JMO	-440.274	1JMO	-35.81	20.08	-60.31	-25.35	60	19.3167	1JMO	-14.2548067	228.388775
1JPS	1139.95	-2537.7	25	21	19319.8	11409.9	10	1JPS	-240.526	1JPS	-23.12	14.36	-38.23	-15.66	31	10.1822	1JPS	17.6111685	159.993286
1JTG	1699.21	-3143.54	18.5	15	11281.6	8162.0	9.397940009	1JTG	-294.597	1JTG	-12.07	13.29	-23.38	-7.39	31	10.125	1JTG	10.7071449	216.603174
1JWH	925.956	-2115.19	8	5	22696.1	16636.9	7.899629455	1JWH	-113.450	1JWH	-55.50	7.86	-85.64	-44.42	39	12.5194	1JWH	-6.89478181	66.5764976
1K5D	1473.12	-3287.42	15	9	17764.2	15303.1	9.522878745	1K5D	-239.162	1K5D	-52.53	8.11	-82.00	-42.14	22	7.12524	1K5D	6.28087788	182.624683
1KAC	789.134	-1649.25	10	7	8739.3	6889.8	7.829738285	1KAC	-150.124	1KAC	-8.37	16.83	-15.49	-2.35	11	3.69224	1KAC	3.55167828	72.7609163
1KKL	849.992	-1972.45	18.5	5	23964.4	4757.1	7.346787486	1KKL	-178.493	1KKL	-6.74	4.32	-13.08	-5.17	18	5.91458	1KKL	5.83030341	108.190305
1KLU	943.444	-1828.41	13	9	18484.7	11557.0	5.337242168	1KLU	-138.138	1KLU	-34.81	3.82	-55.09	-28.69	17	5.46879	1KLU	3.37718504	76.8824692
1KTZ	767.12	-954.382	9	10	5945.6	6171.9	6.537602002	1KTZ	-139.116	1KTZ	-7.02	10.90	-13.41	-3.18	15	4.88134	1KTZ	-4.53365039	51.5858101
1KXP	1784.57	-4300.6	32	19	15710.9	24092.0	9.045757491	1KXP	-318.405	1KXP	-72.38	-6.99	-111.94	-63.77	28	9.06842	1KXP	8.86259927	218.986288
1KXQ	1587.11	-2709.11	17	14	17703.5	6215.3	8.455931956	1KXQ	-194.304	1KXQ	-3.90	15.56	-10.88	0.26	35	11.5666	1KXQ	-0.361214405	174.947793
1LFD	737.506	-1336.37	16	12	8163.3	5577.1	5.71219827	1LFD	-159.349	1LFD	-8.93	4.02	-16.46	-7.13	14	4.62862	1LFD	3.04887523	83.2463298
1M10	1141.8	-2740.9	15	14	9585.0	13291.9	8.236572006	1M10	-185.984	1M10	-41.54	8.34	-65.17	-32.79	40	13.2964	1M10	12.0252419	169.550445
1MAH	1415.26	-2247.43	25.5	16	20525.1	4188.0	10.60205999	1MAH	-273.875	1MAH	3.92	11.34	1.67	5.64	32	10.5323	1MAH	7.06580947	115.550323
1MLC	928.42	-1882.51	15.5	10	19593.2	6498.4	7.040958608	1MLC	-174.259	1MLC	-5.06	18.35	-11.04	0.75	20	6.50482	1MLC	4.2417207	134.990708
1MQ8	671.162	-1503.98	12	8	11019.7	9779.1	5.522878745	1MQ8	-114.795	1MQ8	-16.01	24.55	-26.82	-6.09	19	6.03295	1MQ8	1.43444783	105.256539
1NB5	1322.08	-2167.97	12.5	6	10362.0	6003.8	10.16115091	1NB5	-213.570	1NB5	-7.18	9.66	-13.96	-3.82	25	8.03386	1NB5	-16.0626659	90.5028177
1NCA	1244.84	-3111.43	18	11	19684.8	15208.3	8.080921908	1NCA	-222.060	1NCA	-62.55	-5.30	-96.35	-54.73	23	7.58328	1NCA	6.94752206	191.591384
1NSN	794.145	-2159.56	19.5	7	19685.5	8113.0	10	1NSN	-132.155	1NSN	-18.89	5.54	-31.25	-14.87	21	6.85169	1NSN	10.4749248	132.370966
1NVU	1691.03	-3805.7	28	18	8366.1	25886.2	5.443697499	1NVU	-305.972	1NVU	-82.41	5.46	-127.01	-67.99	36	11.6258	1NVU	5.94073665	217.730294
1NW9	1817.98	-2371.87	25.5	8	11788.3	5457.6	7.886056648	1NW9	-324.288	1NW9	-4.98	10.77	-12.64	-2.28	24	7.82905	1NW9	-13.0316657	89.5740547
1OC0	961.183	-1331.11	11.5	7	16500.3	3050.9	9	1OC0	-171.315	1OC0	4.41	8.22	2.85	5.16	15	5.01643	1OC0	-0.760417439	73.7787833
1OPH	1042.44	-1950.61	15	13	16651.5	9321.8	8.301029996	1OPH	-221.615	1OPH	-11.97	29.69	-21.70	-1.33	22	7.07858	1OPH	-5.34321665	85.0349197
1P2C	970.251	-1974.87	21	7	18981.1	6478.6	9.991399828	1P2C	-168.841	1P2C	-5.00	18.25	-11.02	0.74	19	6.22619	1P2C	3.78066407	141.958352
1PPE	1391.73	-1782.44	19	13	9237.4	2499.9	11.52287875	1PPE	-260.190	1PPE	6.63	10.36	5.79	7.59	24	7.77176	1PPE	-7.40255235	94.5395889
1PVH	839.868	-1760.8	12	8	11295.5	8812.8	7.096910013	1PVH	-164.928	1PVH	-10.19	27.09	-18.58	-0.56	14	4.67689	1PVH	2.46170348	88.3294209
1PXV	1873.97	-2581.24	21.5	15	10495.2	7077.1	9.508638306	1PXV	-333.977	1PXV	-8.66	8.69	-17.83	-5.93	26	8.29905	1PXV	-4.97136679	148.515512
1QA9	602.006	-1215.58	17.5	15	6900.8	6197.2	5.045757491	1QA9	-85.993	1QA9	-10.83	4.18	-18.68	-8.45	39	12.7556	1QA9	20.2202383	104.473754
1R0R	1290.13	-1792.29	14.5	12	9930.8	3527.2	10.53165267	1R0R	-244.333	1R0R	4.37	12.36	3.22	6.65	22	7.15723	1R0R	0.384435359	85.1631011
1R6Q	975.076	-1534.52	13.5	10	8282.4	5923.4	6.48148606	1R6Q	-182.486	1R6Q	-7.23	9.08	-13.83	-3.99	20	6.51556	1R6Q	2.56054513	95.5553169
1RLB	998.069	-1999.31	13	6	22193.3	9373.1	6.096910013	1RLB	-158.998	1RLB	-12.07	25.46	-21.24	-2.62	20	6.48178	1RLB	-4.95801902	72.2086666
1RV6	884.025	-1513.05	13.5	5	11207.3	5830.6	9.769551079	1RV6	-157.832	1RV6	-4.74	14.94	-10.68	-0.16	7	2.25136	1RV6	-9.15142954	51.6547876
1S1Q	789.982	-1271.5	8.5	6	8522.3	4601.2	3.197226275	1S1Q	-126.249	1S1Q	-6.36	5.91	-12.18	-4.21	7	2.29673	1S1Q	-1.80972071	60.3607839
1T6B	1005.29	-2240.32	14.5	10	32082.2	8331.8	9.769551079	1T6B	-181.926	1T6B	-21.70	11.17	-35.52	-15.35	24	8.13471	1T6B	5.27443724	162.029153
1US7	781.981	-1580.03	18	7	10024.6	13279.9	5.835647144	1US7	-112.111	1US7	-30.68	3.47	-48.45	-25.22	14	4.53399	1US7	2.13330679	79.1411623
1UUG	1001.95	-2484.32	11.5	12	10642.2	5495.3	13	1UUG	-225.546	1UUG	-5.77	6.92	-12.01	-3.62	55	19.6499	1UUG	-2.00282812	-26.1213345
1VFB	845.014	-1790.59	14.5	16	10167.7	6539.2	8.431798276	1VFB	-171.370	1VFB	-5.52	17.95	-11.76	0.22	18	6.06827	1VFB	9.60246568	138.393828
1WDW	1793.14	-3778.71	27.5	16	28728.5	11268.7	8.602059991	1WDW	-330.059	1WDW	-29.84	16.77	-49.93	-21.00	43	13.7396	1WDW	11.6429452	167.735046
1WEJ	923.058	-1830.86	18	12	19791.5	5944.8	9.146301788	1WEJ	109.292	1WEJ	-11.97	7.60	-21.54	-8.64	23	7.63764	1WEJ	15.2567664	124.197689
1WQ1	1497.95	-3508.55	21.5	12	16169.9	8455.6	4.769551079	1WQ1	-227.945	1WQ1	-19.29	5.84	-33.39	-15.61	27	8.71067	1WQ1	17.2474719	219.848243
1XD3	1556.86	-2208.43	21	15	11150.5	4818.3	6.522878745	1XD3	-297.486	1XD3	-2.96	8.96	-9.14	-1.05	25	8.15144	1XD3	-10.5210129	96.8401258
1XQS	1271.03	-2964.54	33.5	33	12632.3	9284.4	5.187086643	1XQS	-255.982	1XQS	-20.21	7.66	-34.86	-15.80	61	20.1176	1XQS	25.6720598	235.237967
1XU1	1226.11	-1686.73	13	14	17378.2	3357.4	8.193820026	1XU1	-214.671	1XU1	4.93	10.86	3.07	6.29	24	7.73097	1XU1	4.10567102	99.1345095
1YVB	1448.77	-2010.89	14.5	7	11892.5	7343.2	8.187086643	1YVB	-216.502	1YVB	-5.95	13.35	-12.41	-1.67	24	7.45289	1YVB	-15.4454197	88.2346816
1Z0K	1229.53	-1883.58	12.5	11	7966.6	4524.9	5.113509275	1Z0K	-212.900	1Z0K	-1.33	5.39	-6.50	-0.82	27	8.97814	1Z0K	-3.96979573	113.022766
1ZHI	976.991	-1582.95	18.5	7	11855.5	8731.3	6.698970004	1ZHI	-152.510	1ZHI	-15.99	10.11	-26.89	-10.92	14	4.65458	1ZHI	3.90454577	83.8644157
1ZLI	1526.39	-2565.04	21.5	12	12066.3	5030.1	8.886056648	1ZLI	-297.705	1ZLI	3.52	12.71	0.26	5.49	25	7.91534	1ZLI	-3.72581297	126.790074
1ZM4	753.063	-2354.54	17.5	5	35776.3	10553.8	5.886056648	1ZM4	-127.120	1ZM4	-27.78	7.71	-44.39	-21.49	16	4.95636	1ZM4	6.32995791	135.678243
2A9K	1370.65	-2127.92	16.5	13	9091.9	10453.6	7.22184875	2A9K	-228.217	2A9K	-28.55	7.36	-46.04	-22.41	22	7.1414	2A9K	4.89550395	119.774535
2ABZ	1044.56	-1791.19	16	10	11545.5	3864.2	8.552841969	2ABZ	-163.767	2ABZ	1.60	11.81	-1.45	3.98	24	8.10725	2ABZ	-2.45585595	67.2558363
2AJF	853.701	-2259.55	8.5	10	26510.7	10202.4	7.790484985	2AJF	-154.920	2AJF	-18.36	17.70	-30.51	-10.39	18	5.78394	2AJF	3.06750728	137.242945
2AQ3	569.728	-1441.32	5	7	5486.3	11608.4	4.920818754	2AQ3	-98.223	2AQ3	-35.87	3.22	-55.18	-29.28	12	3.91766	2AQ3	4.63667448	78.6994873
2B42	1625.89	-3372.75	19	16	16044.9	8011.9	8.970616222	2B42	-249.012	2B42	-17.18	10.21	-30.82	-12.60	26	8.50551	2B42	7.78716412	202.628667
2B4J	904.679	-1316.42	11	5	12516.5	5534.2	7.962573502	2B4J	-160.164	2B4J	-8.71	3.47	-16.16	-7.13	14	4.44335	2B4J	-2.68070991	56.7054031
2BTF	1274.32	-2562.31	22	12	16818.4	6982.4	5.638272164	2BTF	-240.689	2BTF	-13.71	8.55	-24.71	-9.95	26	8.35051	2BTF	15.1473401	160.050278
2C0L	1324.33	-2151.67	26	11	13485.3	7014.6	6.962573502	2C0L	-231.624	2C0L	-12.63	7.05	-22.20	-9.26	23	7.42193	2C0L	7.19694097	120.854768
2FJU	971.938	-1691.25	12	9	30022.8	9178.3	5.27572413	2FJU	-150.069	2FJU	-23.34	11.10	-37.78	-16.67	18	5.66966	2FJU	-2.75996623	65.008488
2GOX	774.757	-1797.43	14.5	5	12319.8	4475.5	8.853871964	2GOX	-123.600	2GOX	-4.73	5.14	-9.97	-3.19	17	5.22923	2GOX	14.0209628	96.9877855
2HLE	1190.05	-2238.35	19.5	10	10430.0	7437.4	7.397940009	2HLE	-257.118	2HLE	-11.65	12.39	-21.14	-6.80	22	7.52645	2HLE	37.3497644	116.432492
2HQS	1370.98	-2888.53	26.5	14	17776.9	6179.5	7.568636236	2HQS	-253.349	2HQS	-8.40	7.84	-17.22	-5.93	31	9.96216	2HQS	5.51899702	184.551526
2HRK	1076.01	-1691.89	17.5	4	9444.4	6557.7	8.045757491	2HRK	-164.187	2HRK	-9.56	9.36	-18.03	-6.08	8	2.49512	2HRK	-2.88082249	87.6382281
2I25	988.857	-1623.18	8.5	15	6495.6	6618.0	9	2I25	-198.138	2I25	-4.78	18.06	-10.89	0.80	25	8.08263	2I25	5.64396769	127.106437
2I9B	1528.17	-2449.13	19	5	15316.8	7434.0	9.48148606	2I9B	-267.379	2I9B	-1.50	17.73	-7.66	2.86	19	6.11588	2I9B	0.733573419	146.743658
2J0T	903.371	-1928.83	14	15	8312.2	7082.6	9.397940009	2J0T	-235.469	2J0T	-1.20	24.44	-4.77	6.16	30	9.55938	2J0T	-0.129860124	102.412153
2JEL	964.967	-1786.13	13.5	11	19633.5	5065.8	8.552841969	2JEL	-151.175	2JEL	-6.59	7.06	-13.68	-4.40	17	5.52016	2JEL	7.65648358	128.5367
2MTA	776.627	-2017.86	15	2	20367.4	5493.8	5.346787486	2MTA	-147.569	2MTA	-10.24	7.31	-17.96	-6.96	7	2.25259	2MTA	-4.64687509	51.4030873
2NYZ	1289.83	-2230.32	24	13	31944.6	4971.0	9.301029996	2NYZ	-234.903	2NYZ	1.32	13.27	-2.16	4.14	24	7.73388	2NYZ	-11.5769408	116.194097
2O3B	926.733	-2122.45	14	10	10583.0	7786.5	11.49485002	2O3B	-153.811	2O3B	-14.72	11.41	-25.22	-9.51	25	7.97213	2O3B	10.9915463	134.056785
2OOB	641.038	-785.016	5.5	4	3395.4	4354.4	4.22184875	2OOB	-99.409	2OOB	-7.42	5.18	-13.88	-5.38	6	1.94971	2OOB	-3.34698816	26.9677158
2OOR	1288.2	-3314.54	18.5	8	31250.6	7820.5	7.809668302	2OOR	-236.782	2OOR	-20.47	6.68	-34.20	-16.00	19	6.05274	2OOR	-9.33527138	116.266097
2OUL	1601.64	-2261.79	18	10	12128.0	6337.9	8.769551079	2OUL	-254.387	2OUL	-7.23	8.46	-14.49	-4.42	16	5.16198	2OUL	-11.7835145	113.127711
2OZA	3946.92	-6619.78	64.5	37	17778.5	19571.6	8.602059991	2OZA	-670.387	2OZA	-39.24	16.82	-65.64	-29.35	101	33.099	2OZA	1.98492919	363.323447
2PCB	462.521	-1295.4	10.5	2	13258.4	6346.0	5	2PCB	-69.080	2PCB	-13.80	3.35	-22.80	-11.09	7	2.32409	2PCB	10.9939447	79.6642163
2PCC	404.274	-1513.78	10.5	1	12847.8	5833.5	5.795880017	2PCC	-70.605	2PCC	-14.32	4.35	-23.48	-11.15	3	0.912884	2PCC	6.66656837	79.9828298
2PTC	1124.6	-1727.05	18.5	15	9294.0	3913.7	13.22184875	2PTC	-227.718	2PTC	2.84	13.92	0.34	5.70	25	8.17034	2PTC	-2.97525672	72.9436656
2SIC	1327.94	-2066.26	25.5	15	10038.0	5967.5	10.14752001	2SIC	-273.010	2SIC	-3.17	14.57	-8.64	0.92	36	11.697	2SIC	-14.0930388	98.5391938
2SNI	1384.62	-1948.72	14.5	12	10079.6	4341.0	11.69897	2SNI	-227.498	2SNI	-2.26	10.97	-6.97	0.58	28	9.13099	2SNI	-13.4451311	105.945231
2TGP	1099.25	-1676.18	12.5	13	3975.3	9715.2	5.619788758	2TGP	-227.279	2TGP	-11.51	29.36	-21.37	-1.17	21	6.81434	2TGP	-3.37809575	68.7008487
2UUY	1178.13	-1684.14	15	15	9348.0	3914.0	8.251811973	2UUY	-222.931	2UUY	-1.04	7.78	-5.28	0.49	27	8.82292	2UUY	-1.30484992	67.1876604
2VDB	1209.1	-1913.75	18.5	7	29326.6	4264.2	9.823908741	2VDB	-186.474	2VDB	-0.87	7.12	-5.56	0.23	18	6.10956	2VDB	2.21239466	111.350151
2VIR	741.338	-1886.72	12.5	8	19727.9	11823.0	9	2VIR	-151.440	2VIR	-41.70	0.32	-65.05	-35.47	14	4.64964	2VIR	0.704653624	111.96017
2VIS	720.387	-1886.17	13	8	19706.9	11780.2	5.397940009	2VIS	-153.468	2VIS	-41.55	0.76	-64.78	-35.19	12	4.05362	2VIS	-0.332009248	105.631498
2WPT	1207.3	-1683.46	10.5	12	6506.8	5295.5	7.823908741	2WPT	-199.159	2WPT	-6.41	6.16	-13.77	-4.67	28	8.96283	2WPT	7.53587616	102.734376
3BP8	770.913	-1650.14	12	12	34229.7	4363.2	8.382999659	3BP8	-152.769	3BP8	-5.47	6.49	-10.79	-3.26	29	9.61916	3BP8	1.03663548	95.2828549
3BZD	653.507	-1609.84	4	6	5717.2	11936.8	7.017728767	3BZD	-97.832	3BZD	-35.12	4.64	-54.28	-28.25	14	4.5603	3BZD	6.48869779	93.3160823
3CPH	895.555	-2304.97	10	13	20302.4	9779.8	6.48148606	3CPH	-179.954	3CPH	-23.83	9.16	-38.61	-17.76	17	5.51171	3CPH	1.2554373	124.146889
3SGB	1090.35	-1517.07	12	9	7492.6	3525.9	10.74714697	3SGB	-199.851	3SGB	3.46	11.09	2.29	5.61	16	5.33217	3SGB	-9.36493041	72.7058797
4CPA	779.312	-1453.45	9.5	6	11993.8	2829.4	8.301029996	4CPA	-155.810	4CPA	4.37	9.64	2.84	5.62	13	4.3283	4CPA	-2.11900321	91.3539961
5NVU	2003.42	-4134.88	34.5	24	9230.5	25886.2	5.721246399	5NVU	-327.080	5NVU	-81.99	5.12	-126.62	-67.83	43	13.8041	5NVU	18.0755281	282.773313
1a22	1775.08	-3259.34	27.5	20	9921.3	10655.9	9.4700003	1a22	-297.118	1a22	-19.45	16.46	-34.10	-12.36	37	11.6296	1a22	4.98427901	218.290902
1abt	1087.6	-1393.5	11.5	12	5069.7	1203.4	5.8538718	1abt	-174.571	1abt	6.54	7.82	6.25	6.87	207	73.6066	1abt	-9.90637074	0.817326006
1acb	1389.08	-1793.05	10.5	11	10665.0	4239.3	9.6999998	1acb	-214.275	1acb	-1.45	10.40	-5.71	1.08	33	10.7773	1acb	-16.5736043	82.3645641
1an1	1193.46	-1541.4	14	12	9479.7	2928.5	9.0500002	1an1	-231.197	1an1	5.25	10.89	4.37	6.84	20	6.31409	1an1	-6.55903492	49.7290157
